447,MC/FXD,CITY OF ANGELES,PAMPANGA
448,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
449,MC/FXD,"CITY OF TAGBILARAN
(CAPITAL)",BOHOL
450,MC/FXD,CITY OF DIPOLOG (CAPITAL),ZAMBOANGA DEL NORTE
451,MC/FXD,"CITY OF DUMAGUETE
(CAPITAL)",NEGROS ORIENTAL
452,MC/FXD,MINGLANILLA,CEBU
453,MC/FXD,CITY OF LAPU-LAPU,CEBU
454,MC/FXD,CALASIAO,PANGASINAN
455,MC/FXD,CITY OF LEGAZPI (CAPITAL),ALBAY
456,MC/FXD,CITY OF SAN JOSE DEL MONTE,BULACAN
457,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
458,MC/FXD,GUIGUINTO,BULACAN
459,MC/FXD,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA
460,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
461,MC/FXD,CITY OF MALOLOS (CAPITAL),BULACAN
462,MC/FXD,"CITY OF CAGAYAN DE ORO
(CAPITAL)",MISAMIS ORIENTAL
463,MC/FXD,CITY OF MALABON,"NCR, THIRD DISTRICT (NOT A PROVINCE)"
464,MC/FXD,CITY OF TRECE MARTIRES (CAPITAL),CAVITE
465,MC/FXD,CITY OF SANTIAGO,ISABELA
466,MC/FXD,CITY OF TALISAY,NEGROS OCCIDENTAL
467,MC/FXD,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE
468,MC/FXD,CITY OF ANTIPOLO (CAPITAL),RIZAL
469,MC/FXD,CITY OF GENERAL SANTOS,SOUTH COTABATO
470,MC/FXD,CITY OF SAN PEDRO,LAGUNA
471,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
472,MC/FXD,CITY OF LAPU-LAPU,CEBU
473,MC/FXD,CITY OF MANDAUE,CEBU
474,MC/FXD,CITY OF LAPU-LAPU,CEBU
475,MC/FXD,CITY OF SANTIAGO,ISABELA
NO.,ACTIVITY,CITYMUN,PROVINCE
476,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
477,MC/FXD,CITY OF IMUS,CAVITE
478,MC/FXD,SAN JOSE (CAPITAL),ANTIQUE
479,MC/FXD,CITY OF TALISAY,CEBU
480,MC/FXD,CITY OF TALISAY,CEBU
481,MC/FXD,CITY OF IMUS,CAVITE
482,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
483,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
484,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
485,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
486,MC/FXD,TONDO I/II,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
487,MC/FXD,BINONDO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
488,MC/FXD,CITY OF TAGUM (CAPITAL),DAVAO DEL NORTE
489,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
490,MC/FXD,CITY OF ROXAS (CAPITAL),CAPIZ
491,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
492,MC/FXD,CITY OF DAVAO,DAVAO DEL SUR
493,MC/FXD,CITY OF DAVAO,DAVAO DEL SUR
494,MC/FXD,CITY OF ILOILO (CAPITAL),ILOILO
495,MC/FXD,CITY OF ILOILO (CAPITAL),ILOILO
496,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
497,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
498,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
499,MC/FXD,CITY OF TACLOBAN (CAPITAL),LEYTE
500,MC/FXD,CITY OF ANGELES,PAMPANGA
501,MC/FXD,CITY OF LAPU-LAPU,CEBU
502,MC/FXD,CITY OF LAPU-LAPU,CEBU
503,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
504,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
505,RTC/MC/FXD,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
506,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
507,RTC/MC/FXD,CAINTA,RIZAL
508,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
509,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
510,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
511,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
512,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
513,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
514,RTC/MC/FXD,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
515,RTC/MC/FXD,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
516,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
517,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
518,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
519,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
520,MC/FXD,CITY OF LAOAG (CAPITAL),ILOCOS NORTE
521,MC/FXD,BATANGAS CITY (CAPITAL),BATANGAS
522,MC/FXD,CITY OF URDANETA,PANGASINAN
523,MC/FXD,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
524,MC/FXD,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
525,RTC/MC/FXD,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
526,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
527,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
528,MC/FXD,CITY OF URDANETA,PANGASINAN
529,MC/FXD,MARIVELES,BATAAN
530,MC/FXD,CITY OF LAPU-LAPU,CEBU
531,MC/FXD,CITY OF OLONGAPO,ZAMBALES
532,RTC,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
533,MC/FXD,CITY OF OLONGAPO,ZAMBALES
534,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
535,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
536,MC/FXD,NAIC,CAVITE
537,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
538,MC/FXD,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
539,MC/FXD,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
540,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
541,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
542,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
543,RTC/MC/FXD,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
544,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
545,RTC/MC/FXD,CITY OF ZAMBOANGA,ZAMBOANGA DEL SUR
546,MC/FXD,BALAGTAS,BULACAN
547,RTC/MC/FXD,CITY OF BIÑAN,LAGUNA
548,RTC/MC/FXD,CITY OF SAN PEDRO,LAGUNA
549,RTC/MC/FXD,CITY OF SAN PEDRO,LAGUNA
550,RTC/MC/FXD,CITY OF SAN PEDRO,LAGUNA
551,RTC,CITY OF DAGUPAN,PANGASINAN
552,MC/FXD,BAYAMBANG,PANGASINAN
NO.,ACTIVITY,CITYMUN,PROVINCE
553,MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
554,RTC/MC/FXD,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
555,MC/FXD,CITY OF TANAUAN,BATANGAS
556,MC/FXD,CITY OF ILOILO (CAPITAL),ILOILO
557,MC/FXD,CITY OF CALAMBA,LAGUNA
558,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
559,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
560,RTC/MC/FXD,CITY OF CEBU (CAPITAL),CEBU
561,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
562,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
563,MC/FXD,CITY OF ANGELES,PAMPANGA
564,MC/FXD,CAMILING,TARLAC
565,MC/FXD,CITY OF CALAPAN (CAPITAL),ORIENTAL MINDORO
566,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
567,MC/FXD,CITY OF BALANGA (CAPITAL),BATAAN
568,MC/FXD,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
569,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
570,MC/FXD,BAUAN,BATANGAS
571,MC/FXD,CUENCA,BATANGAS
572,MC/FXD,CITY OF MANDAUE,CEBU
573,RTC/MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
574,MC/FXD,BINONDO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
575,RTC/MC/FXD,SAN MARIANO,ISABELA
576,RTC/MC/FXD,BENITO SOLIVEN,ISABELA
577,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
578,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
579,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
580,MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
581,MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
582,MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
583,MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
584,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
585,RTC,CITY OF TAGUM (CAPITAL),DAVAO DEL NORTE
NO.,ACTIVITY,CITYMUN,PROVINCE
586,RTC,CITY OF DAVAO,DAVAO DEL SUR
587,RTC,CITY OF DAVAO,DAVAO DEL SUR
588,RTC,CITY OF DAVAO,DAVAO DEL SUR
589,RTC,CITY OF DAVAO,DAVAO DEL SUR
590,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
591,RTC,CITY OF DAVAO,DAVAO DEL SUR
592,RTC,SANTO TOMAS,DAVAO DEL NORTE
593,RTC,CITY OF ANGELES,PAMPANGA
594,RTC/MC/FXD,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
595,MC/FXD,PANGLAO,BOHOL
596,MC/FXD,CITY OF BACOOR,CAVITE
597,MC/FXD,CITY OF LAS PIÑAS,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
598,MC/FXD,CITY OF ANTIPOLO (CAPITAL),RIZAL
599,MC/FXD,CITY OF ANGELES,PAMPANGA
600,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
601,RTC/MC/FXD,CAINTA,RIZAL
602,RTC/MC/FXD,CITY OF MARIKINA,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
603,RTC/MC/FXD,CITY OF ANTIPOLO (CAPITAL),RIZAL
604,MC/FXD,RODRIGUEZ,RIZAL
605,MC/FXD,CITY OF MANDALUYONG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
606,MC/FXD,SAN JOSE CITY,NUEVA ECIJA
607,MC/FXD,CITY OF BALANGA (CAPITAL),BATAAN
608,RTC/MC/FXD,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
609,RTC/MC/FXD,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
610,MC/FXD,POZORRUBIO,PANGASINAN
611,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
612,MC/FXD,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
613,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
614,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
615,MC/FXD,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE
616,MC/FXD,MABALACAT CITY,PAMPANGA
617,MC/FXD,PORAC,PAMPANGA
618,MC/FXD,MABALACAT CITY,PAMPANGA
619,MC/FXD,TAYUG,PANGASINAN
620,MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
621,RTC,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
622,MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
623,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
624,RTC/MC/FXD,BINONDO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
625,RTC/MC/FXD,CAINTA,RIZAL
626,RTC/MC/FXD,TAYTAY,RIZAL
627,RTC/MC/FXD,TAYTAY,RIZAL
628,MC/FXD,CITY OF BACOLOD (CAPITAL),NEGROS OCCIDENTAL
629,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
630,MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
631,MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
632,RTC,CITY OF LUCENA (CAPITAL),QUEZON
633,MC/FXD,CITY OF ANGELES,PAMPANGA
634,MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
635,RTC/MC/FXD,CITY OF COTABATO,"CITY OF COTABATO (NOT A
PROVINCE)"
636,RTC/MC/FXD,CITY OF COTABATO,CITY OF COTABATO (NOT A PROVINCE)
637,RTC/MC/FXD,CITY OF COTABATO,"CITY OF COTABATO (NOT A
PROVINCE)"
638,RTC/MC/FXD,MIDSAYAP,COTABATO
639,MC/FXD,CITY OF COTABATO,"CITY OF COTABATO (NOT A
PROVINCE)"
640,RTC/MC/FXD,CITY OF COTABATO,CITY OF COTABATO (NOT A PROVINCE)
641,RTC/MC/FXD,CITY OF DAVAO,DAVAO DEL SUR
642,RTC/MC/FXD,CITY OF DAVAO,DAVAO DEL SUR
643,RTC/MC/FXD,CITY OF DAVAO,DAVAO DEL SUR
644,MC/FXD,ISULAN (CAPITAL),SULTAN KUDARAT
645,RTC/MC/FXD,"CITY OF KIDAPAWAN
(CAPITAL)",COTABATO
646,RTC/MC/FXD,CITY OF COTABATO,"CITY OF COTABATO (NOT A
PROVINCE)"
647,RTC,CITY OF SAN JUAN,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
648,MC/FXD,ERMITA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
649,MC/FXD,CITY OF GENERAL TRIAS,CAVITE
650,RTC,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
651,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
652,RTC,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
653,MC/FXD,BINONDO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
654,MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
655,MC/FXD,MABALACAT CITY,PAMPANGA
656,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
NO.,ACTIVITY,CITYMUN,PROVINCE
657,MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
658,MC/FXD,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
659,MC/FXD,CITY OF DUMAGUETE (CAPITAL),NEGROS ORIENTAL
660,MC/FXD,CITY OF TANJAY,NEGROS ORIENTAL
661,MC/FXD,CITY OF BAIS,NEGROS ORIENTAL
662,MC/FXD,CITY OF BAYAWAN,NEGROS ORIENTAL
663,MC/FXD,CITY OF GUIHULNGAN,NEGROS ORIENTAL
664,MC/FXD,CITY OF SAN CARLOS,NEGROS OCCIDENTAL
665,MC/FXD,ORMOC CITY,LEYTE
666,MC/FXD,CITY OF ANTIPOLO (CAPITAL),RIZAL
667,MC/FXD,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
668,MC/FXD,PASAY CITY,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
669,MC/FXD,CITY OF CEBU (CAPITAL),CEBU
670,MC/FXD,CITY OF SANTA ROSA,LAGUNA
671,MC/FXD,CITY OF DIGOS (CAPITAL),DAVAO DEL SUR
672,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
673,RTC,CITY OF TAGUIG,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
674,MC/FXD,CAPAS,TARLAC
675,MC/FXD,CITY OF PASIG,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
676,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
677,MC/FXD,CITY OF LIPA,BATANGAS
678,MC/FXD,ROSARIO,BATANGAS
679,MC/FXD,TUBIGON,BOHOL
680,RTC,CITY OF CALOOCAN,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
681,MC/FXD,SUBIC,ZAMBALES
682,MC/FXD,CITY OF SURIGAO (CAPITAL),SURIGAO DEL NORTE
683,MC/FXD,CITY OF BUTUAN (CAPITAL),AGUSAN DEL NORTE
684,MC/FXD,SAN NARCISO,ZAMBALES
685,RTC,CITY OF ILOILO (CAPITAL),ILOILO
686,MC/FXD,CITY OF SAN FERNANDO (CAPITAL),LA UNION
687,RTC,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
688,RTC/MC/FXD,CITY OF MAKATI,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
689,RTC/MC/FXD,CABUGAO,ILOCOS SUR
690,RTC/MC/FXD,PATEROS,"NCR, FOURTH DISTRICT (NOT A PROVINCE)"
691,RTC/MC/FXD,TAYTAY,RIZAL
692,RTC/MC/FXD,CITY OF MUNTINLUPA,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
693,RTC/MC/FXD,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
694,RTC/MC/FXD,BINANGONAN,RIZAL
695,RTC/MC/FXD,BINANGONAN,RIZAL
NO.,ACTIVITY,CITYMUN,PROVINCE
696,RTC/MC/FXD,TAGBINA,SURIGAO DEL SUR
697,RTC/MC/FXD,POLOMOLOK,SOUTH COTABATO
698,RTC/MC/FXD,KIBAWE,BUKIDNON
699,RTC/MC/FXD,KABASALAN,ZAMBOANGA SIBUGAY
700,RTC/MC/FXD,GEN. MARIANO ALVAREZ,CAVITE
701,RTC/MC/FXD,DIPLAHAN,ZAMBOANGA SIBUGAY
702,RTC/MC/FXD,LA TRINIDAD (CAPITAL),BENGUET
703,RTC/MC/FXD,NASUGBU,BATANGAS
704,RTC/MC/FXD,TANAY,RIZAL
705,RTC/MC/FXD,SANTA ANA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
706,RTC/MC/FXD,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
707,RTC/MC/FXD,IGBARAS,ILOILO
708,RTC/MC/FXD,CITY OF PARAÑAQUE,"NCR, FOURTH DISTRICT (NOT A
PROVINCE)"
709,RTC/MC/FXD,CITY OF CAVITE,CAVITE
710,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
711,RTC/MC/FXD,CITY OF MARIKINA,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
712,RTC/MC/FXD,CITY OF MARIKINA,"NCR, SECOND DISTRICT (NOT A PROVINCE)"
713,RTC/MC/FXD,CITY OF MARIKINA,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
714,RTC/MC/FXD,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A
PROVINCE)"
715,RTC/MC/FXD,CITY OF CAVITE,CAVITE
716,RTC/MC/FXD,CITY OF VALENZUELA,"NCR, THIRD DISTRICT (NOT A PROVINCE)"
717,RTC/MC/FXD,GUIMBAL,ILOILO
718,RTC/MC/FXD,BUUG,ZAMBOANGA SIBUGAY
719,RTC/MC/FXD,CITY OF DAVAO,DAVAO DEL SUR
720,RTC/MC/FXD,NABUNTURAN (CAPITAL),COMPOSTELA VALLEY PROVINCE
721,RTC/MC/FXD,CITY OF MARIKINA,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
722,RTC/MC/FXD,CITY OF GENERAL SANTOS,SOUTH COTABATO
723,RTC/MC/FXD,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
724,RTC/MC/FXD,CALABANGA,CAMARINES SUR
725,RTC/MC/FXD,CITY OF ANGELES,PAMPANGA
726,RTC/MC/FXD,MIAGAO,ILOILO
727,RTC/MC/FXD,MEXICO,PAMPANGA
728,RTC/MC/FXD,MEXICO,PAMPANGA
729,RTC/MC/FXD,CITY OF BALANGA (CAPITAL),BATAAN
730,RTC/MC/FXD,"CITY OF SAN FERNANDO
(CAPITAL)",PAMPANGA
731,RTC/MC/FXD,CITY OF SAN FERNANDO (CAPITAL),PAMPANGA
732,RTC/MC/FXD,APALIT,PAMPANGA
733,RTC/MC/FXD,LIAN,BATANGAS
734,RTC/MC/FXD,SAN PASCUAL,BATANGAS
NO.,ACTIVITY,CITYMUN,PROVINCE
735,RTC/MC/FXD,GUMACA,QUEZON
736,RTC/MC/FXD,CITY OF TANDAG (CAPITAL),SURIGAO DEL SUR
737,RTC/MC/FXD,LIMAY,BATAAN
738,RTC/MC/FXD,AURORA,ISABELA
739,RTC/MC/FXD,LABO,CAMARINES NORTE
740,RTC/MC/FXD,PROSPERIDAD (CAPITAL),AGUSAN DEL SUR
741,RTC/MC/FXD,ORANI,BATAAN
742,RTC/MC/FXD,CITY OF LIPA,BATANGAS
743,RTC/MC/FXD,CITY OF CABANATUAN,NUEVA ECIJA
744,RTC/MC/FXD,MABALACAT CITY,PAMPANGA
745,RTC/MC/FXD,CITY OF PAGADIAN (CAPITAL),ZAMBOANGA DEL SUR
746,RTC/MC/FXD,DUMALINAO,ZAMBOANGA DEL SUR
747,RTC/MC/FXD,TONDO I/II,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
748,RTC/MC/FXD,SAMPALOC,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
749,RTC/MC/FXD,MALATE,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
750,RTC/MC/FXD,SANTA CRUZ,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
751,RTC/MC/FXD,MALATE,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
752,RTC/MC/FXD,PORT AREA,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
753,RTC/MC/FXD,PACO,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
754,RTC/MC/FXD,TONDO I/II,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
755,RTC/MC/FXD,TONDO I/II,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)"
756,RTC/MC/FXD,CITY OF ILIGAN,LANAO DEL NORTE
757,RTC/MC/FXD,"CITY OF SAN FERNANDO
(CAPITAL)",PAMPANGA
758,RTC/MC/FXD,CITY OF SAN PABLO,LAGUNA
759,RTC/MC/FXD,CITY OF GENERAL SANTOS,SOUTH COTABATO
760,RTC/MC/FXD,CITY OF GENERAL SANTOS,SOUTH COTABATO
761,RTC/MC/FXD,CITY OF GENERAL SANTOS,SOUTH COTABATO
762,RTC/MC/FXD,CITY OF GENERAL SANTOS,SOUTH COTABATO
763,RTC/MC/FXD,MARILAO,BULACAN
764,RTC/MC/FXD,CITY OF OLONGAPO,ZAMBALES
765,RTC/MC/FXD,CITY OF OLONGAPO,ZAMBALES
766,RTC/MC/FXD,CITY OF OLONGAPO,ZAMBALES
767,RTC/MC/FXD,SANTA ANA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
768,RTC/MC/FXD,MALATE,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
769,RTC/MC/FXD,SANTA ANA,"NCR, CITY OF MANILA, FIRST
DISTRICT (NOT A PROVINCE)"
770,RTC/MC/FXD,INFANTA,PANGASINAN
771,RTC/MC/FXD,CITY OF TARLAC (CAPITAL),TARLAC
772,RTC/MC/FXD,CITY OF URDANETA,PANGASINAN
NO.,ACTIVITY,CITYMUN,PROVINCE
773,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
774,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
775,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
776,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
777,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
778,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
779,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
780,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
781,RTC/MC/FXD,QUEZON CITY,"NCR, SECOND DISTRICT (NOT A
PROVINCE)"
782,RTC/MC/FXD,LINGAYEN (CAPITAL),PANGASINAN
783,RTC/MC/FXD,TUPI,SOUTH COTABATO
784,RTC/MC/FXD,CITY OF LA CARLOTA,NEGROS OCCIDENTAL
785,RTC/MC/FXD,SANTA CRUZ,ZAMBALES
786,RTC/MC/FXD,DAET (CAPITAL),CAMARINES NORTE
